client_id,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11
0c280f7102c070bd34c3d7cc016811da2cee4b66,False,False,True,False,True,True,True,True,True,True,True
5b878016f12e92adeabcf13cf1d1b6ab6758af08,False,False,True,False,True,True,True,True,True,True,True
03b82752763e5cc883b32b94ed810f3f246715ac,False,False,True,True,True,True,True,True,True,True,True
09b84bc60c533b1a8f46274ac0c349771a2d9e04,False,True,True,False,True,True,True,True,True,True,True
23485c0c55759a1b297230e963ae80a9c6c2fb2a,False,False,True,True,True,True,True,True,True,True,True
beb02c0b40d2592712232111f4382e4454bb20b6,True,False,True,False,True,True,True,True,True,True,True
18f14124f0e8870d280edba9b5b5680f234ff8eb,True,True,True,False,True,True,True,True,True,True,True
642d206c0a9afbbe348436fa31ad35c2b633469f,False,False,True,False,True,True,True,True,True,True,True
0e3474637c8fa320f9357e488bafa8a3d98ea098,False,False,True,True,True,True,True,True,True,True,True
bcbae193a6ecf766244a4342f56b95a6bd7246c6,False,False,True,True,True,True,True,True,True,True,True
967eca2e02555715868aef42e14b7c2c381d84a6,False,False,True,False,True,True,True,True,True,True,True
613e0bdd88725ad22533c026d1a2ac80de53bc04,False,False,True,True,True,True,True,True,True,True,True
06bd1c6741f742a6024bf82c78803c9e96e0def4,False,False,True,False,True,True,True,True,True,True,True
41712e48e03c5239dbe58f8d79ddca0850a2aed8,False,False,True,False,True,True,True,True,True,True,True
7a52da884bdaa320ba6c074672e669b2bca288e1,False,False,True,False,True,True,True,True,True,True,True
f5954545e9e0f80e4770e410b9bd705919eecc93,False,True,True,True,True,True,True,True,True,True,True
71bc00bb5864e85495c71a1c73eaf6387b4e89dc,False,False,False,True,True,True,True,True,True,True,True
cc94cffde574be94992966ff426b92dc2c804893,False,False,False,False,True,True,True,True,True,True,True
bcf8da83984b20b473878514de84d540a5f839bf,False,False,True,False,True,True,True,True,True,True,True
b3c3c249c84256e1f566c7233f301115538fa70d,True,False,True,True,True,True,True,True,True,True,True
7be718530f5871741edeea0bfe222fa4b2ca8f5a,False,False,True,True,True,True,True,True,True,True,True
d2d855ee13dada529f43f8e132873cd5f3cf0958,False,False,True,False,True,True,True,True,True,True,True
255deac20f42b294784372ef4b448f5ea03eca54,False,False,True,True,True,True,True,True,True,True,True
d0d07b76ca3a7aba754b3e311ec96734aa4de2c8,False,False,True,True,True,True,True,True,True,True,True
9e8d033bb451855495a13a71da0d6e9c19562d3e,True,False,True,False,True,True,True,True,True,True,True
feb20a7d8880e18f52e65e873b0f50c5d600acf4,True,True,True,False,True,True,True,True,True,True,True
f61a9651f17e9a8f2aa93af8d18ac6ae506deaab,True,True,True,False,True,True,True,True,True,True,True
ddaab6e29830c733e333f99ddfacfe4b27c6a267,False,False,True,True,True,True,True,True,True,True,True
d8e0e88bf1d187070928779cc3788a4333c796c0,False,False,True,True,True,True,True,True,True,True,True
1745e554dc3c573d0ebb2126a1f6e179def16167,False,False,True,False,True,True,True,True,True,True,True
6958a3f7371a13bceefce8289981d93266ef57c3,True,True,True,False,True,True,True,True,True,True,True
f6135934428b8d346f4be80516b522aa240095e8,False,False,False,False,True,True,True,True,True,True,True
63a95a1f945df82bb03b04bd00e6e070a7351243,True,True,True,False,True,True,True,True,True,True,True
9881996476f452b7f8f62d912950b00655f5a3bb,True,True,True,False,True,True,True,True,True,True,True
bb0cf6bc18aa8d8489dcc550fcc586d4f6c7b2ad,False,False,True,False,True,True,True,True,True,True,True
70020b57e5f523f8d8a682d1a3dd7d53b2ff7a3e,True,False,True,False,True,True,True,True,True,True,True
30eba1f6e8665b90de69524584d32443c56df138,True,False,True,False,True,True,True,True,True,True,True
dd01cee098b964d79fd6f7e6e8700dbf21722145,False,False,True,True,True,True,True,True,True,True,True
90eba802ec270e7583311c2eb552aa4bc27f67ca,False,False,True,False,True,True,True,True,True,True,True
3fd511073b6229178989f48a7c2151177acad276,True,False,True,False,True,True,True,True,True,True,True
4caeee1231db1f9fdb044335d20b0ad544ccc7cf,True,False,True,True,True,True,True,True,True,True,True
6ed7e5c95dab28cf46a6a6c5096f46eb078ef232,False,False,False,True,True,True,True,True,True,True,True
e3d6f2a1f2524a7e1c67a082dc6bdcc4b7af460b,False,False,True,True,True,True,True,True,True,True,True
59b85ff9c094708b9de9783dc91bb95fdd0d1427,False,False,True,True,True,True,True,True,True,True,True
fa98a4f58215872d05a169a1e571ca1b3de7f1bf,True,True,True,False,True,True,True,True,True,True,True
1dfd5a7c6b2e846422c628e0a354504208598e7b,False,False,True,True,True,True,True,True,True,True,True
847aa9d80e9c0ffd21322d8fee356521a3699847,True,False,False,True,True,True,True,True,True,True,True
9e7259dc6a2c39ace2da88157761e36e5258b9d0,False,False,True,False,True,True,True,True,True,True,True
b956cc4008144d63770aede491c5f23edf5b3b8d,False,False,True,False,True,True,True,True,True,True,True
2dedfa6ada33b4fe8cf64eb5660fdda91bfbff43,False,False,True,False,True,True,True,True,True,True,True
9111b64bfcfe8b141baa891e20e68248442915c8,False,False,True,False,True,True,True,True,True,True,True
44a22a8bf70628c754b4d9fc52c3a7aa63095618,True,False,True,True,True,True,True,True,True,True,True
da1fb4e262efd28f79437ce919a944a655ce3ebd,False,False,True,True,True,True,True,True,True,True,True
88895a8f33d335cd41a8288287623ee156d3bf05,False,False,True,True,True,True,True,True,True,True,True
d1b8485b42856446a75a86c17fd00cc0d2d73ff2,False,False,True,True,True,True,True,True,True,True,True
a4a64af0d67ca08cb3a99cef1a3b0fc1a26931fe,False,False,True,True,True,True,True,True,True,True,True
e9eb2d3b9a10450a9dc8534d2f110ef849b9ea57,False,False,True,False,True,True,True,True,True,True,True
fb6aad8fc8cf12ad133736aa838d7abc9ee54d95,False,False,True,False,True,True,True,True,True,True,True
40652aee2fbd25d21308776517235f5d08e4575d,False,False,True,False,True,True,True,True,True,True,True
60754b0755117e1815769bf897d1a9b85dfa5ebb,False,True,True,False,True,True,True,True,True,True,True
9d5421ecb7650670a72d9c2f1c3e6015980ca286,False,False,True,False,True,True,True,True,True,True,True
081adcf46395805d5ba7e1ac9be65bc94cacf907,False,False,True,False,True,True,True,True,True,True,True
2bcb662942cc28ba8ff9fd67799a31c2ee70192c,False,False,True,True,True,True,True,True,True,True,True
6128efb3837a15dd87ea878456d19e996c0ed8cc,False,False,True,False,True,True,True,True,True,True,True
6435322e375e6f6b9e528c07e213d1d539e1e649,False,False,True,False,True,True,True,True,True,True,True
7f714f466400960cdae35cda59f12bcb38a168d6,False,False,True,False,True,True,True,True,True,True,True
395c5c9965822a63a22256da0631984429bfddbd,False,False,True,True,True,True,True,True,True,True,True
91e8a33ad36d31d004e6c8fbd51ad78efac4be03,False,False,True,True,True,True,True,True,True,True,True
ac4492f7736f6b38aa2588dad0ff714610d92acb,True,True,True,False,True,True,True,True,True,True,True
a61a56827d7bea05c7b7069789249518a3b20373,False,False,True,True,True,True,True,True,True,True,True
371090c73d1a268ecfa7f12b868907a3ce40c1e6,True,False,True,True,True,True,True,True,True,True,True
0c4cb02abd2c90c91a235f450e6cb55501bb471e,False,False,True,False,True,True,True,True,True,True,True
935ea9008c02f8b2e61f77ba0a89eb8b3b13cd40,True,False,True,False,True,True,True,True,True,True,True
680de715f3c7c3fc8406328540630fc6e33ee95e,True,True,True,False,True,True,True,True,True,True,True
c2d5377ad8e7a9536da9d6621021fed90456e907,False,False,True,True,True,True,True,True,True,True,True
dece8315d44ae7e95e379bb234a2cc36b1b46c9a,False,False,True,False,True,True,True,True,True,True,True
ee2922f808fbdc555cf584a5bc5cd028e1ecb672,False,False,True,False,True,True,True,True,True,True,True
159662ce0fa2205b4cbf6c4090f6c930bf481054,False,False,True,False,True,True,True,True,True,True,True
ab27ff9c4848faedce4b0695d82cc7b32da71429,True,False,True,False,True,True,True,True,True,True,True
0a0892a31dc203b3ca49ba4b68e2377d687d4b6c,False,False,True,True,True,True,True,True,True,True,True
b85c8d0210437a5433b8201ffcffae9c6fc20599,False,False,True,True,True,True,True,True,True,True,True
a03a6744dbbde2f7a167c3f8a6fa129d706f1e67,False,False,True,False,True,True,True,True,True,True,True
65f6b3c469972ac46d7bc1f47ca1e134699057e7,False,True,True,False,True,True,True,True,True,True,True
2153a159949a53a160c27d73b07a36709e56b807,False,False,True,False,True,True,True,True,True,True,True
847c6959900dcd6e15e49dac0c44a69c1374e417,False,False,True,True,True,True,True,True,True,True,True
33f9e20ca62bf5a613f9d81d84c31adb9eba8cbb,True,True,True,False,True,True,True,True,True,True,True
390418b5de985047f0edb11e17023dbe9f853423,False,False,True,True,True,True,True,True,True,True,True
674c77a1dbb5bada3608e79c8e637ea157cf7884,True,True,True,False,True,True,True,True,True,True,True
418833ba65c2f8d58205130acf8d49dbc3e86473,True,False,True,True,True,True,True,True,True,True,True
ad613457f362d4cf772661436604f6a16cd0590b,False,False,True,False,True,True,True,True,True,True,True
fcd75422217b993cf3d8d680cb3abccf3e6a5627,False,False,True,False,True,True,True,True,True,True,True
877aa36fc4d5512dbe24eba7b48efdad1b503a1a,False,False,True,False,True,True,True,True,True,True,True
2845fa78af5813f1b3ef5409ec45c7e7827ee4f5,True,False,True,False,True,True,True,True,True,True,True
7963554eba627a7175b79d8396d0326b9d81c892,True,False,True,True,True,True,True,True,True,True,True
2d8e0e7ca4022c1ee76cfe594ea5fcad58d2c8d8,False,False,True,False,True,True,True,True,True,True,True
56ac1080ac8c45e308e54c71cd7e4012335a4e98,True,False,True,True,True,True,True,True,True,True,True
9b5bad0aca59a73d41cfa374eb9b77ba52a595d5,False,False,True,False,True,True,True,True,True,True,True
2c0f086c2e6f279778d4f7b0d15c4355988ffe79,False,False,False,True,True,True,True,True,True,True,True
5820ce5dda21ec57a23208edcdb9a6a34da55e4e,True,True,True,False,True,True,True,True,True,True,True
dbedee089f784c93d30eba872cf1bb18c87ac5fe,False,False,True,True,True,True,True,True,True,True,True
9ce76f37891b485393a8ffffd87e8098402c7350,False,False,True,True,True,True,True,True,True,True,True
2524281b0855416151f30995677ae4f64d267f79,False,False,False,True,True,True,True,True,True,True,True
77cd400eb2f0129f9aacd5a7cf416674dffad20c,False,False,True,True,True,True,True,True,True,True,True
0dc560d6b887a2d5b887ffd7bd306c0c97fc4547,True,True,True,False,True,True,True,True,True,True,True
e8e19f8b7804cd5c93fa2f52e08e182d6b54f421,False,True,True,False,True,True,True,True,True,True,True
7a29d0f27b6bce90dc5ae6abd1a8e28719163d51,False,False,True,False,True,True,True,True,True,True,True
b0058251a76f89179c72bd550589b80380bfb48e,True,False,True,False,True,True,True,True,True,True,True
2153018bcd7a15e200aadab49ef7993595b133a9,False,False,True,True,True,True,True,True,True,True,True
f5926bb489b0f006fa1c0f2141c71efef0490e6a,False,False,True,True,True,True,True,True,True,True,True
d22e6ae8073a4c07fc966c9851c363a9bb180762,False,False,True,True,True,True,True,True,True,True,True
7f175f54eb7f9462cac488f2bbe6d81290e20fcc,False,False,True,True,True,True,True,True,True,True,True
1469a32e242f16130dc44311ea047a711cb00e31,False,False,True,True,True,True,True,True,True,True,True
f8c3cb8db84f88f3e0061b50fa14c8fc539a5df0,False,False,True,False,True,True,True,True,True,True,True
e078d123d0eb8555a9b727838fa73c2c5524f66e,False,False,True,False,True,True,True,True,True,True,True
03fa5bf6b5ff30b1e2cf161923583b41755dffc1,False,False,True,False,True,True,True,True,True,True,True
9a2f6ef442ec80e662b0c7329d8980aa49b0c9ef,True,True,True,False,True,True,True,True,True,True,True
adec6315af0f6e1a05cb5024e23a52644fbe0251,True,True,True,False,True,True,True,True,True,True,True
6a3a8eecffda9dcf31b83fc9bc30883bb1172983,False,False,True,True,True,True,True,True,True,True,True
3ed750c654937b5b0ca81b3bd7a8111f6d4c4980,False,False,True,False,True,True,True,True,True,True,True
e8b776acc418b42163023db59e448252c11d738d,True,False,True,False,True,True,True,True,True,True,True
497c91582aded3158a71db133e754b87ed5926a9,False,False,True,True,True,True,True,True,True,True,True
43150380b1c98aae27c6da4c4b96b8faf561f943,False,False,True,True,True,True,True,True,True,True,True
818ca27975985e09f8a10127802bf895e3d328c1,False,False,True,True,True,True,True,True,True,True,True
a0fd6a25684969718fa4d6453d944c0cd2dfc238,False,False,True,True,True,True,True,True,True,True,True
5a41c863a649e7a94941cab2116fd67eee2bf6f4,False,False,True,True,True,True,True,True,True,True,True
248ed779f6a085027776ab87b72aaa2bb434983d,False,True,True,False,True,True,True,True,True,True,True
e064c7e91c0dfb6b5b0993320737c52e925803be,False,False,True,False,True,True,True,True,True,True,True
990014f1cf03df916e12087796afed71f3f0b137,False,False,True,True,True,True,True,True,True,True,True
d921b5ee46c43887597ff4124aecae99d3976e8a,False,False,True,True,True,True,True,True,True,True,True
96ffc7d9b1a5875cec54a90da78c26c8ad981b38,True,False,True,False,True,True,True,True,True,True,True
77b4f46bb2ebbc5794c1fc8f9072970a51f17a80,False,False,True,False,True,True,True,True,True,True,True
09c2eefbacabbb1996128f6681066f0ddd82292a,False,False,True,True,True,True,True,True,True,True,True
5f69caecdabdd72a14d84ce07860bea7b1b6f456,False,False,True,False,True,True,True,True,True,True,True
2b7a5bba72d4c701508ca9a237437f18c70ec616,False,False,True,True,True,True,True,True,True,True,True
7b2e8ab918142ff9ba92afa663d518e544ecd906,False,False,True,True,True,True,True,True,True,True,True
7b42ba4104e22105575d2a29a004882e374ecc96,False,False,True,True,True,True,True,True,True,True,True
1dda712b432dcdccda0d461ae9cbc0f1b7f7d382,True,True,True,False,True,True,True,True,True,True,True
7a15d7fd973bf2842a1a20d4ff25fb0ef2a7c044,False,False,True,False,True,True,True,True,True,True,True
24a74898f9717556d46812b81872900c17a1fcf7,False,True,True,False,True,True,True,True,True,True,True
7cbdc4044e8b520e71d08eb5a7761f5792cb3881,True,False,True,True,True,True,True,True,True,True,True
8774f52743a629f1d800bc1df555116d4fb3daea,False,False,True,False,True,True,True,True,True,True,True
fd0cb972d2058b3c3a2f3e6972fba9b35d27aca5,False,False,True,False,True,True,True,True,True,True,True
629cc781451b1eb85a254cbd06c5b6db86e8c66f,False,False,True,True,True,True,True,True,True,True,True
7b662180077e451ce5fbf33a053f40c8da2611db,False,False,True,False,True,True,True,True,True,True,True
444c8dafe905a24dff67cebed76a94cd279e64be,False,False,False,True,True,True,True,True,True,True,True
366db4cd4b55075c5db1d57484087180553339f0,False,False,True,True,True,True,True,True,True,True,True
5872835386e17acd990ac320a5a6b2808cb8517b,False,False,True,True,True,True,True,True,True,True,True
fed3bf9caaade94a0a3dd0e1a148ef73e20c9a63,False,False,False,True,True,True,True,True,True,True,True
91947c23c9221ea0fca737ca95bc25527da455a2,False,False,True,False,True,True,True,True,True,True,True
1ade5365127a480aa68e7fac57cc9343a3ac831b,False,False,True,True,True,True,True,True,True,True,True
164cd297d7bfee0faac3df8836e38e05146c871d,False,False,False,True,True,True,True,True,True,True,True
d2f93df151760a34047b69409a8db370b86f730a,False,False,True,True,True,True,True,True,True,True,True
37d86542880cba530467f3b349a91b7f35d2a4b3,False,False,True,False,True,True,True,True,True,True,True
5458b2a54de340ad297237bf796185a26abe6cd8,True,False,True,False,True,True,True,True,True,True,True
f664d1e9e8e7a3bb958ceef5e6816f0050080019,False,False,True,False,True,True,True,True,True,True,True
5f062863249e7c12d6dc9b46de22a69ecfb17273,False,False,True,False,True,True,True,True,True,True,True
cece14d802f0a147ee9bfd0e0f1c1712ab082a74,False,False,True,False,True,True,True,True,True,True,True
604f6eab59596547faab766eb357faac622683a2,True,False,True,False,True,True,True,True,True,True,True
3aab0c0f79fc0b49f721d66bd4a1595e4eff1463,False,False,True,False,True,True,True,True,True,True,True
ada13d2e7070399a603c4cfdcf98c8cb7c9cfe43,False,True,True,False,True,True,True,True,True,True,True
98e61ac8bc7838c95707a96c4d690eafab08cf0d,True,True,True,False,True,True,True,True,True,True,True
0e5dbf6a55c75b74fd76eeabe4016fa27368c1a8,False,False,True,True,True,True,True,True,True,True,True
1651301cf789479e8fabd5ec58d1855b12d6c5cd,False,False,True,True,True,True,True,True,True,True,True
aa2c3dcc87d33656ed8e146d4d1c7c4fd1277602,False,True,True,True,True,True,True,True,True,True,True
b21a568035127a1e41fb5c7c830325b17867fcdc,False,False,False,True,True,True,True,True,True,True,True
941929957057cb1039e5aca159b40b5c63258ad9,False,False,True,True,True,True,True,True,True,True,True
b6074755dcfa260959e84e9073c44a05168d8b70,False,False,False,True,True,True,True,True,True,True,True
387ace7b008a2d984ac0a6a82af9c3e1d5071c8a,False,True,True,True,True,True,True,True,True,True,True
1dcf66810b13e099866a538c096a7b3b0580f8aa,False,False,False,True,True,True,True,True,True,True,True
e01f88c5afce3f85e47f0a1f4b2fa8d25676013a,True,False,True,False,True,True,True,True,True,True,True
1d143a9565d56ed8e501fa82a41ea1c969ed7b4b,False,False,True,False,True,True,True,True,True,True,True
ba58ad83cd34462500d4d4dd74677a7eefd3b64a,False,False,True,True,True,True,True,True,True,True,True
2e8171b34162b5c99f61e3888b57cba3c2b3aca0,False,False,True,False,True,True,True,True,True,True,True
7e76cf6ef6ed492436c6309cee8a56bb7505f9a6,False,False,True,True,True,True,True,True,True,True,True
cd78846019dbbe2bbe8575bd7c38d09f21e8365e,True,False,True,False,True,True,True,True,True,True,True
eb45377f224f63e93be40e78699abda9b5c6e7b4,False,False,False,True,True,True,True,True,True,True,True
d8a8b4010a5f6f9f6f846347b097025c5fbd982b,False,False,True,True,True,True,True,True,True,True,True
0ae882baf75721be3823c6fb23cda517bb7bcdff,True,False,True,False,True,True,True,True,True,True,True
dc76036ba51c5fff7a7a5fb45853b88176713f06,False,False,True,False,True,True,True,True,True,True,True
2a219874ec115ca6f2f3db1800241258da940676,True,False,True,True,True,True,True,True,True,True,True
46698364a32cc762663c06e647bc3687bca22c8a,False,False,False,False,True,True,True,True,True,True,True
ea974a8bb2bdfcc2d096c7e26a8b2d3b9b91f7d1,False,False,True,True,True,True,True,True,True,True,True
1f21ff06953dc9fa6d5e402cb8fe25ddc805b32b,False,False,True,False,True,True,True,True,True,True,True
ed44508d35a8f2d7e76528baa8ed2159449ecac0,False,False,True,False,True,True,True,True,True,True,True
52e25dd9ccff5e3eef587f7f33e5b409503c365e,True,False,True,False,True,True,True,True,True,True,True
88d222c3592bf32a881d386b9ffa710070a44c42,True,False,True,False,True,True,True,True,True,True,True
dcd350b41e770a8cd672999cfcbdbc2ef2236232,False,True,True,False,True,True,True,True,True,True,True
2a3e0c65899bf0ad16cf8338650e127a54d031c6,False,True,True,False,True,True,True,True,True,True,True
03ee670278f8272cf51d8bbadda0f0d940b82081,True,True,True,False,True,True,True,True,True,True,True
f3837c18a9b8098a9234003b3ff765f9592708a0,True,True,True,False,True,True,True,True,True,True,True
5de537b1855cad4f1db15b36546c6368d8648e47,True,True,True,False,True,True,True,True,True,True,True
a0e742e66bebaf7ee6ca71b09425992b51471a4e,False,True,True,False,True,True,True,True,True,True,True
2961395e19f6b96af215c0c7bee56f4331ea4ce2,False,True,True,False,True,True,True,True,True,True,True
ddbcfa0e545d5fdcb9536e0bc39148d6c2b5d3ea,True,True,True,False,True,True,True,True,True,True,True
03ae9ba941cc23e2bdd706a4bfa2794936df656c,True,True,True,False,True,True,True,True,True,True,True
e143bbcc2fbd2f140f6295d9cc7dfde495976a6d,False,True,True,False,True,True,True,True,True,True,True
e5084ef46b9d8a37fa74fbfdcd2fc1b82615a755,False,False,True,False,True,True,True,True,True,True,True
a7676a28650a723f897f4216ba5170bfb171e770,False,False,True,False,True,True,True,True,True,True,True
d5b5243588b95f94ada3c0c85d8da40ebccecc9e,False,False,True,True,True,True,True,True,True,True,True
e8f3b70556fd8f6f2438313d4b47c0980da66fe8,False,False,True,False,True,True,True,True,True,True,True
700252fa491d590d86eab0ab9f0147a4eba3e8cb,False,False,True,False,True,True,True,True,True,True,True
9980ab94982105d0aa2edbfba8c08a77133d5a3e,False,False,True,True,True,True,True,True,True,True,True
6cc1af15d34c650107c0e99c808f92e0d5767af6,False,False,True,True,True,True,True,True,True,True,True
674962f85c173d03f06c34e0509af4d7765b50f2,False,False,True,True,True,True,True,True,True,True,True
c961f32d3b1c52adaebf0eacabe2d846d6292c2a,False,False,True,False,True,True,True,True,True,True,True
384fb7cdfaa7ae021e7fc9f26be1210b305e0077,False,False,True,False,True,True,True,True,True,True,True
abda5951b3713fa43a116e674a2cdfb62605804f,False,False,False,False,True,True,True,True,True,True,True
b09ad12a2d68fce25710edd1984291ec7945f004,False,False,False,False,True,True,True,True,True,True,True
18b421b2cfddc04ec941dbe3c29a5e91217bef3c,False,True,True,False,True,True,True,True,True,True,True
7d51796d20e6c1f85da685fe54a8806d1f36f02a,True,False,True,False,True,True,True,True,True,True,True
a2ac2ad9d20a8881f73021544115470635e40697,True,False,True,False,True,True,True,True,True,True,True
98c646299568df0fa2b66e28dedaa3d3443e5f8b,False,False,True,True,True,True,True,True,True,True,True
0b7c8f42655f62faa90c8fbc398dec9b8986c057,True,False,True,False,True,True,True,True,True,True,True
8632a40cd10fafcac7f48b3d55b6768d5cdce01c,True,False,False,False,True,True,True,True,True,True,True
0ce80df4158e62fd2e2f7de8ded17d73cc5405e0,False,True,True,False,True,True,True,True,True,True,True
b07e17790c63ad6fa879ee1dbafb0b674b232086,False,True,True,False,True,True,True,True,True,True,True
918cf4ce2c044ce21d746cc96ff7653a77f61292,False,False,True,False,True,True,True,True,True,True,True
f38644351b33f8d59dd80684b86fc515685b759a,False,False,True,False,True,True,True,True,True,True,True
ac3285ee7a3e617df97cffb38d8063e965d32398,True,False,True,False,True,True,True,True,True,True,True
d28ad14471cc73ed890c7131258e3662bd0a1ff2,False,False,True,False,True,True,True,True,True,True,True
aeda0f170da5e5c03004c318fb4665932d515c5e,False,False,True,False,True,True,True,True,True,True,True
e44273694ca61f5fe96811e3c2112d500b42eb82,False,False,True,True,True,True,True,True,True,True,True
df7c31685b9fa08a92c8d1c00d8c665498c063b7,False,True,True,False,True,True,True,True,True,True,True
aceb748c33830717eb50aa9491b606b8515fe56c,False,False,True,True,True,True,True,True,True,True,True
9ba42c398a2da9887843b68223ca33be355c77fc,True,True,True,False,True,True,True,True,True,True,True
231c99a863b6a0a69fdb47632d791b15999f437b,True,False,True,False,True,True,True,True,True,True,True
2eb527e0dfbf79a5096d378ecd23e4232b3ff69b,False,True,True,False,True,True,True,True,True,True,True
085272d6661d9eebec0633219679372961ab2ff3,True,False,True,False,True,True,True,True,True,True,True
d56a58437bfd75bf71c499e21c23b62d31a94432,False,False,True,True,True,True,True,True,True,True,True
6aac4b09ba4475a1fbbb58c38084439abf70b1ef,False,False,True,False,True,True,True,True,True,True,True
ac5f16d7c9f43f38eef4d828d74417de5170e6f0,False,False,True,True,True,True,True,True,True,True,True
996a674092f59c16d93e47e023e7cf3205e78075,True,True,True,False,True,True,True,True,True,True,True
e42bd533014c1f7767c854dfff97c3bbe655e065,True,True,True,False,True,True,True,True,True,True,True
6c5f730eb4d441d5ae1e8c8a207040390a6f79c0,False,True,True,False,True,True,True,True,True,True,True
80ed86a34e98ec187f7d565b279b2f39421d48cf,False,True,True,False,True,True,True,True,True,True,True
839238685bf05e67113938dbe4df6c7790a077a7,False,False,True,True,True,True,True,True,True,True,True
d3b8e965e3c723d3cca2c3da1dc20483e34a54d8,True,False,True,False,True,True,True,True,True,True,True
f2287edf386e3b2db271fd6fed5781070ddf679c,False,False,True,False,True,True,True,True,True,True,True
b00c161e23b5fd0c18df72843724dc2bbe81fa64,False,False,True,False,True,True,True,True,True,True,True
a6b0049c7d59e9a5b9eefb7c1286109c26562c93,True,False,True,False,True,True,True,True,True,True,True
c703bbab69ab310ae29369ded045633ee6319b46,False,False,True,False,True,True,True,True,True,True,True
34486b748920b4d0f128d0cdbe01e103036c89fa,True,False,True,False,True,True,True,True,True,True,True
aba105a48e50b884021934e94683dbda7c040813,True,True,True,False,True,True,True,True,True,True,True
8645560652571aad0093ba86c5d776ddb100d4cd,False,False,False,True,True,True,True,True,True,True,True
5ca6fe16f83c0406496910302469d4052e0df5e3,False,False,False,True,True,True,True,True,True,True,True
a500f5e65ca654c6f56960cc2d35b207042ebea9,False,True,True,False,True,True,True,True,True,True,True
1cfe37dabcb94c55abd31a0ccb3ebe1e9237ee23,True,True,True,False,True,True,True,True,True,True,True
558f81f25e82b9322bc61cb6afb92c264330698b,False,False,True,True,True,True,True,True,True,True,True
0c718c79f71a40fd5cfca562d173f008c5a87db4,False,False,True,True,True,True,True,True,True,True,True
87ee987b38e90f4336a2bf2fe293ead81cb4e188,False,False,True,False,True,True,True,True,True,True,True
f4f1c7fc066ffd0f651d1515f3b0b7af9114cede,False,False,True,True,True,True,True,True,True,True,True
700fb2b21087ae5a605edb74f0d5462be267c8c2,True,True,True,False,True,True,True,True,True,True,True
867510efec7389eee58ebb9f3a211f4ecb8af858,True,True,True,False,True,True,True,True,True,True,True
524f6bf11a8e2ae4339de4580bc44a0ab28c5610,True,True,True,False,True,True,True,True,True,True,True
6c7a164a2fa527dd93e2c9052a6d02bbc1629559,True,True,True,False,True,True,True,True,True,True,True
42ce39c8f7ddbf33a24e5789448403d694ff4bb7,False,True,True,False,True,True,True,True,True,True,True
8cbacf8aaf82f3729e5fd4a2b0f6359a48cdaa3a,True,False,True,False,True,True,True,True,True,True,True
dd720186219c5e00d99be8109aa0059194810688,False,False,True,True,True,True,True,True,True,True,True
457c51870423a4bd8144237ad7e548fbe58024e3,False,False,True,False,True,True,True,True,True,True,True
9d168bb7ee735151ff195083ee053fc764f5c71a,True,False,True,False,True,True,True,True,True,True,True
c19b14ef09f4ee87e06743e5883970dcf55ab728,True,False,True,True,True,True,True,True,True,True,True
a8950cf4aa316399116419dcd8b7787c5b24c8f1,False,False,True,True,True,True,True,True,True,True,True
0ea15fd3f002800f7cefe1bb2fe8ba8bdd696e9d,True,False,True,False,True,True,True,True,True,True,True
16fe300520bc9173b4922b16e556c623d7fcdf4c,False,False,True,False,True,True,True,True,True,True,True
f58cb30824b5f33c70e281afb4c5d1bea7ce2295,False,False,True,False,True,True,True,True,True,True,True
5f76717d7f246917cdc1b799c56f714752513e29,True,True,True,False,True,True,True,True,True,True,True
78bd241ab4063207c1b074a069e55ade5f224ebb,True,False,True,False,True,True,True,True,True,True,True
d313651de3f0437a199ba26b27d4a2bd71cd09e3,False,False,True,False,True,True,True,True,True,True,True
ccc2f653e4ffe1a7599ec8b828f607b8bf8d8018,True,False,True,False,True,True,True,True,True,True,True
c086cb97508a712f3a370456544aba0a8e6c6a8c,False,False,True,False,True,True,True,True,True,True,True
3f396d52329f8eeb667a6ca64bc376b2eb4905db,True,False,True,False,True,True,True,True,True,True,True
45b081afe0dd90a0f0f3e0b6862e27f1f7c65b58,False,False,True,True,True,True,True,True,True,True,True
edf700ab06bb82958eed1051184df87c45b88333,False,False,True,True,True,True,True,True,True,True,True
d7ef5df1f4e0386503048add6b0356c0ff7878bd,False,False,True,False,True,True,True,True,True,True,True
8ba33c2b40e820595aefee3a7e375c2248fea80a,False,False,True,False,True,True,True,True,True,True,True
ee628c16514d3374067ee62d9c6d9ff5a8d6fd0c,False,False,True,True,True,True,True,True,True,True,True
17985efe6a98dde65f0feb0b15ba21134a9d0897,False,False,False,True,True,True,True,True,True,True,True
4f637fc2fe889ef382056098292cec57d0b5da0c,False,False,False,True,True,True,True,True,True,True,True
2d47500b9da9b7ae80ba4f41b6ed76be855c75a7,False,True,True,False,True,True,True,True,True,True,True
245497e2bc21745f0b160360a6860dc9b20855d3,False,False,False,False,True,True,True,True,True,True,True
9cc4d78c58400ab52b7369a024ffd258d1b2718d,False,True,True,True,True,True,True,True,True,True,True
564cfe6feb88b2fe4428d30694fbd3a094bfdcb5,False,False,False,False,True,True,True,True,True,True,True
